driver_age,vehicle_value,vehicle_age,annual_mileage,region,driving_experience,claim_count,claim_cost,pure_premium
25,34106.54,9,17572,central,7,1,937.34,937.34
38,53499.02,18,46820,east,20,0,0.0,0.0
51,22787.18,10,5434,north,33,0,0.0,0.0
46,14669.66,14,19210,east,28,0,0.0,0.0
57,19146.81,1,31126,south,39,0,0.0,0.0
33,5807.98,14,22885,north,15,0,0.0,0.0
33,9344.79,10,31862,south,15,0,0.0,0.0
34,3509.64,8,36593,east,16,0,0.0,0.0
30,13405.49,5,15091,west,12,0,0.0,0.0
40,21367.58,3,41839,central,22,0,0.0,0.0
52,11599.01,20,18347,central,34,0,0.0,0.0
47,23263.63,5,30201,east,29,0,0.0,0.0
35,11829.41,15,10732,west,17,0,0.0,0.0
45,17013.11,11,33951,east,27,0,0.0,0.0
36,49047.95,7,17973,north,18,0,0.0,0.0
22,39929.39,18,24363,central,4,1,1622.28,1622.28
36,22047.1,8,46679,central,18,0,0.0,0.0
40,19193.9,3,9959,west,22,0,0.0,0.0
59,20496.12,4,14538,north,41,0,0.0,0.0
37,10092.25,3,45742,south,19,0,0.0,0.0
22,20586.01,14,18607,east,4,0,0.0,0.0
76,7730.31,6,46108,south,58,1,314.1,314.1
37,9996.09,9,19198,west,19,0,0.0,0.0
64,31263.13,6,10018,north,46,0,0.0,0.0
34,58062.23,9,40141,east,16,0,0.0,0.0
67,31406.22,4,47929,central,49,0,0.0,0.0
69,21199.81,16,47443,west,51,0,0.0,0.0
63,17204.08,5,47697,north,45,0,0.0,0.0
29,24359.74,13,44883,north,11,0,0.0,0.0
31,13308.65,14,23784,central,13,0,0.0,0.0
27,19368.7,2,24292,west,9,0,0.0,0.0
62,14919.28,20,24313,south,44,1,317.69,317.69
57,15050.89,14,44431,central,39,0,0.0,0.0
27,26060.72,10,23720,north,9,0,0.0,0.0
45,14293.62,15,10733,north,27,0,0.0,0.0
43,14261.67,11,37555,north,25,0,0.0,0.0
57,19205.1,14,35570,east,39,0,0.0,0.0
32,16784.99,13,14596,south,14,1,1385.29,1385.29
38,29241.39,20,42471,north,20,0,0.0,0.0
28,9366.16,11,17133,north,10,0,0.0,0.0
40,10608.56,8,30977,south,22,0,0.0,0.0
20,14680.47,4,15645,north,2,0,0.0,0.0
31,12089.19,18,32166,north,13,0,0.0,0.0
37,6322.53,10,20406,central,19,0,0.0,0.0
42,22128.17,9,26831,central,24,0,0.0,0.0
53,19610.16,3,7356,east,35,0,0.0,0.0
24,27921.67,3,13722,central,6,0,0.0,0.0
51,13891.9,6,39548,south,33,0,0.0,0.0
48,25603.15,15,37998,west,30,0,0.0,0.0
31,17937.64,19,8316,east,13,1,402.02,402.02
39,11560.86,5,29173,central,21,0,0.0,0.0
43,24511.97,15,13293,central,25,0,0.0,0.0
30,11278.15,1,43168,south,12,0,0.0,0.0
19,8089.42,20,27050,north,1,2,300.81,601.62
29,16312.01,9,13005,west,11,0,0.0,0.0
61,15784.06,1,46944,west,43,0,0.0,0.0
48,11020.72,10,48517,south,30,1,289.59,289.59
59,23304.03,15,27250,east,41,0,0.0,0.0
50,10185.91,18,6042,south,32,0,0.0,0.0
61,17497.09,16,19608,north,43,0,0.0,0.0
32,21153.45,20,48383,north,14,1,1366.36,1366.36
51,15451.84,5,26206,south,33,1,954.6,954.6
31,25511.65,15,29099,south,13,0,0.0,0.0
41,16243.83,4,32327,west,23,0,0.0,0.0
33,11953.97,2,17934,south,15,0,0.0,0.0
40,33238.65,8,32671,north,22,1,1448.12,1448.12
28,28611.23,7,11072,east,10,1,946.01,946.01
35,10718.84,17,24298,central,17,2,1447.66,2895.32
23,34484.33,14,21355,north,5,0,0.0,0.0
37,9973.97,1,21785,south,19,0,0.0,0.0
58,41254.72,11,34350,south,40,0,0.0,0.0
73,13319.63,14,48738,central,55,0,0.0,0.0
50,6947.69,5,23884,south,32,0,0.0,0.0
29,46493.25,16,16755,north,11,0,0.0,0.0
27,13878.53,17,33096,central,9,0,0.0,0.0
33,31748.83,9,35725,east,15,1,680.6,680.6
24,28214.2,3,5361,north,6,1,636.6,636.6
25,8300.93,6,26118,south,7,0,0.0,0.0
40,10863.45,18,38202,central,22,1,344.5,344.5
30,46725.48,7,38385,west,12,0,0.0,0.0
39,8590.02,17,45115,central,21,1,927.3,927.3
33,18978.97,8,46172,central,15,1,1073.7,1073.7
28,26925.61,12,27710,west,10,1,539.0,539.0
37,32296.76,16,18436,central,19,0,0.0,0.0
40,7972.58,5,18249,west,22,0,0.0,0.0
30,31394.66,16,21717,north,12,1,697.54,697.54
23,11137.28,10,49210,central,5,1,1040.0,1040.0
39,18271.22,18,16332,west,21,0,0.0,0.0
28,12181.54,16,19470,central,10,1,218.27,218.27
39,12797.8,14,9291,east,21,0,0.0,0.0
41,9330.71,19,18386,west,23,0,0.0,0.0
38,31049.21,5,27120,east,20,0,0.0,0.0
33,14095.51,6,10127,north,15,0,0.0,0.0
30,40444.14,12,43672,central,12,0,0.0,0.0
44,12243.48,20,20221,central,26,0,0.0,0.0
42,11323.3,5,34645,west,24,0,0.0,0.0
48,8807.43,15,13895,central,30,0,0.0,0.0
30,12719.58,18,15445,central,12,0,0.0,0.0
58,43391.23,12,38278,south,40,0,0.0,0.0
34,15316.3,9,5128,west,16,0,0.0,0.0
43,27284.16,14,18184,central,25,0,0.0,0.0
35,14021.56,7,18120,south,17,0,0.0,0.0
34,22479.86,19,22487,east,16,0,0.0,0.0
39,38548.86,1,13170,north,21,0,0.0,0.0
45,14199.31,1,24575,north,27,1,312.53,312.53
37,22008.33,11,9555,central,19,0,0.0,0.0
32,16212.14,6,21888,east,14,0,0.0,0.0
55,9062.45,13,38030,west,37,0,0.0,0.0
43,15328.77,1,22456,west,25,0,0.0,0.0
40,27373.89,5,33684,central,22,0,0.0,0.0
24,8954.1,16,17388,north,6,1,159.08,159.08
58,17591.76,11,46455,central,40,2,672.2,1344.4
33,16681.6,3,49120,south,15,0,0.0,0.0
39,11441.45,19,39541,east,21,0,0.0,0.0
33,11921.44,15,14377,north,15,1,694.31,694.31
47,16469.32,16,49432,west,29,0,0.0,0.0
66,12137.65,9,24263,east,48,2,533.82,1067.64
44,20730.02,5,28696,north,26,0,0.0,0.0
25,11568.87,15,11432,east,7,0,0.0,0.0
45,26646.13,9,41695,west,27,0,0.0,0.0
30,18465.08,12,40210,north,12,0,0.0,0.0
25,22952.76,20,18931,east,7,0,0.0,0.0
53,7477.37,12,43468,west,35,0,0.0,0.0
24,28356.62,15,11877,central,6,0,0.0,0.0
43,11740.95,18,48793,north,25,0,0.0,0.0
45,16926.99,1,8693,south,27,0,0.0,0.0
36,21623.77,6,47571,south,18,0,0.0,0.0
49,7881.57,5,24810,south,31,0,0.0,0.0
57,13383.08,9,49089,central,39,0,0.0,0.0
27,14874.75,1,35042,central,9,0,0.0,0.0
47,14368.94,3,26804,east,29,0,0.0,0.0
38,27335.32,5,38389,north,20,1,563.88,563.88
28,12927.86,13,34606,south,10,0,0.0,0.0
61,9989.15,9,31535,north,43,0,0.0,0.0
23,27430.65,4,27847,west,5,0,0.0,0.0
36,16854.83,2,13590,central,18,0,0.0,0.0
37,22706.69,2,17379,central,19,0,0.0,0.0
57,31265.92,4,43405,central,39,0,0.0,0.0
28,15984.14,17,25790,north,10,0,0.0,0.0
35,20776.2,2,39907,north,17,0,0.0,0.0
36,26035.67,13,5078,central,18,0,0.0,0.0
28,7920.43,12,10053,north,10,0,0.0,0.0
56,6320.58,3,10379,central,38,0,0.0,0.0
63,20940.71,7,22857,west,45,1,631.28,631.28
29,19744.74,8,11049,south,11,0,0.0,0.0
54,10324.67,11,14812,north,36,0,0.0,0.0
32,17481.5,10,49337,south,14,0,0.0,0.0
44,20915.93,13,25820,east,26,0,0.0,0.0
36,20518.15,3,8961,south,18,0,0.0,0.0
48,40404.37,16,37002,east,30,1,971.07,971.07
38,16518.11,3,42762,central,20,0,0.0,0.0
26,15694.73,16,29771,north,8,0,0.0,0.0
43,14562.67,11,22493,north,25,0,0.0,0.0
29,21743.68,9,14123,east,11,0,0.0,0.0
41,35210.88,8,47605,west,23,0,0.0,0.0
43,23181.87,5,16306,west,25,0,0.0,0.0
53,23757.57,19,6883,central,35,0,0.0,0.0
48,20843.04,2,21376,east,30,0,0.0,0.0
37,27347.58,1,31059,west,19,0,0.0,0.0
19,14490.11,6,48102,north,1,1,39.03,39.03
34,30840.67,15,32107,south,16,0,0.0,0.0
53,28164.23,10,7688,south,35,0,0.0,0.0
45,16517.17,12,26320,central,27,0,0.0,0.0
23,14677.49,17,13871,east,5,0,0.0,0.0
32,20114.19,20,33190,south,14,0,0.0,0.0
54,12348.96,7,11057,east,36,0,0.0,0.0
23,19428.09,17,30495,north,5,0,0.0,0.0
37,15732.25,16,24649,central,19,0,0.0,0.0
38,15792.63,9,37269,central,20,0,0.0,0.0
43,28353.46,15,47274,central,25,0,0.0,0.0
36,24084.36,16,44682,east,18,0,0.0,0.0
32,16004.79,4,28607,north,14,0,0.0,0.0
52,23230.32,14,15089,north,34,0,0.0,0.0
31,11902.59,14,16183,south,13,0,0.0,0.0
21,11731.7,2,26188,north,3,1,215.73,215.73
26,30287.3,7,43354,south,8,0,0.0,0.0
32,10653.24,15,13392,east,14,0,0.0,0.0
29,14281.06,18,35745,north,11,0,0.0,0.0
57,12871.27,9,23870,south,39,0,0.0,0.0
41,17328.09,3,9343,west,23,0,0.0,0.0
70,19918.58,15,47872,central,52,0,0.0,0.0
46,8921.82,11,34206,south,28,0,0.0,0.0
43,11768.67,8,13350,east,25,0,0.0,0.0
60,23794.33,15,19698,north,42,0,0.0,0.0
47,16556.47,2,30590,south,29,0,0.0,0.0
65,6734.47,17,39314,south,47,0,0.0,0.0
42,16990.11,10,29872,east,24,0,0.0,0.0
71,15386.04,11,20976,central,53,0,0.0,0.0
55,35378.07,1,46285,central,37,1,3686.58,3686.58
38,22550.85,17,34830,south,20,0,0.0,0.0
41,16618.48,7,49882,south,23,0,0.0,0.0
46,33702.58,12,29080,west,28,1,1777.63,1777.63
38,8505.4,8,17556,east,20,0,0.0,0.0
46,19429.77,13,37994,south,28,1,455.82,455.82
44,31926.42,13,23551,west,26,2,2314.51,4629.02
43,16064.25,7,28216,east,25,0,0.0,0.0
46,20700.66,20,35241,west,28,0,0.0,0.0
58,12227.08,5,46951,central,40,1,689.03,689.03
37,17093.82,10,30745,west,19,0,0.0,0.0
53,33532.75,18,29197,central,35,0,0.0,0.0
38,15034.83,6,13039,central,20,0,0.0,0.0
56,26501.3,2,6938,east,38,0,0.0,0.0
65,40830.27,11,21778,west,47,1,957.73,957.73
33,27463.46,17,22331,east,15,0,0.0,0.0
32,17263.89,20,36278,north,14,0,0.0,0.0
38,15064.78,1,16207,south,20,0,0.0,0.0
44,30153.05,15,25590,east,26,0,0.0,0.0
61,18865.59,1,15139,east,43,0,0.0,0.0
26,31602.57,7,28063,north,8,0,0.0,0.0
57,11280.52,19,22174,south,39,0,0.0,0.0
40,31084.21,16,23675,east,22,0,0.0,0.0
32,24148.7,5,10425,west,14,0,0.0,0.0
36,44588.84,1,17142,central,18,0,0.0,0.0
60,14738.8,1,46319,north,42,0,0.0,0.0
69,9357.7,1,13697,north,51,0,0.0,0.0
41,14769.83,10,11478,south,23,0,0.0,0.0
35,6462.11,19,34375,east,17,0,0.0,0.0
27,21094.57,5,43836,north,9,0,0.0,0.0
39,43854.8,13,39539,south,21,0,0.0,0.0
53,27425.37,18,19548,north,35,1,1263.15,1263.15
31,23876.14,12,33039,east,13,0,0.0,0.0
57,16121.82,10,16990,east,39,0,0.0,0.0
65,23520.22,9,11210,east,47,1,598.72,598.72
27,18521.3,11,26764,south,9,0,0.0,0.0
35,27461.1,1,35314,east,17,1,1128.27,1128.27
26,11808.63,7,20154,central,8,3,869.21,2607.63
39,25821.77,6,41663,north,21,0,0.0,0.0
26,21318.03,4,10533,south,8,0,0.0,0.0
51,21841.84,12,33692,south,33,0,0.0,0.0
60,10410.98,11,36403,east,42,0,0.0,0.0
31,7776.8,12,13628,west,13,1,121.06,121.06
43,5401.22,10,19609,east,25,0,0.0,0.0
47,28328.84,9,29589,east,29,0,0.0,0.0
39,20471.7,19,47899,west,21,1,1338.71,1338.71
54,24507.4,12,29161,south,36,0,0.0,0.0
61,24548.5,9,40286,east,43,0,0.0,0.0
42,24408.21,2,5235,central,24,1,420.79,420.79
27,34071.05,16,38365,central,9,1,948.98,948.98
48,18214.06,7,9502,south,30,0,0.0,0.0
38,14129.07,3,39450,east,20,0,0.0,0.0
28,23349.38,4,17589,east,10,0,0.0,0.0
23,19364.03,10,18560,west,5,2,1293.54,2587.08
57,40619.68,13,22297,south,39,0,0.0,0.0
55,14476.42,13,12864,central,37,0,0.0,0.0
59,17262.94,15,8669,south,41,0,0.0,0.0
44,17269.31,13,43394,north,26,0,0.0,0.0
33,16730.35,14,19382,south,15,0,0.0,0.0
48,27160.44,2,45140,west,30,0,0.0,0.0
40,11665.07,10,13345,east,22,0,0.0,0.0
39,8896.59,9,5441,central,21,1,298.32,298.32
44,26261.06,18,37426,west,26,0,0.0,0.0
50,14605.64,8,13179,north,32,0,0.0,0.0
56,10531.24,15,30401,west,38,0,0.0,0.0
24,35202.25,12,40412,west,6,1,965.45,965.45
32,10836.0,12,17261,central,14,0,0.0,0.0
38,9718.45,2,39418,south,20,0,0.0,0.0
34,19537.89,20,44605,north,16,0,0.0,0.0
23,8107.26,13,48142,west,5,0,0.0,0.0
39,9019.71,19,26584,south,21,0,0.0,0.0
70,15427.77,8,21127,east,52,0,0.0,0.0
40,19148.4,7,22339,west,22,0,0.0,0.0
32,21725.65,15,15118,central,14,0,0.0,0.0
36,25219.54,15,38089,south,18,0,0.0,0.0
49,5574.83,4,32050,east,31,0,0.0,0.0
47,25751.92,16,47480,central,29,0,0.0,0.0
37,16938.83,11,6561,east,19,0,0.0,0.0
69,23947.2,7,13088,west,51,0,0.0,0.0
42,22877.39,6,24529,east,24,0,0.0,0.0
21,30856.01,3,47161,west,3,1,256.38,256.38
30,18109.22,17,9714,south,12,0,0.0,0.0
22,21392.69,3,27683,east,4,0,0.0,0.0
40,16662.14,10,45900,central,22,1,706.23,706.23
37,22301.8,6,38239,south,19,0,0.0,0.0
29,8949.43,11,34163,north,11,2,233.36,466.72
46,36024.6,15,9586,west,28,1,856.35,856.35
27,15194.03,4,41792,north,9,0,0.0,0.0
48,30362.77,18,24993,west,30,1,777.08,777.08
24,9755.05,6,12036,east,6,0,0.0,0.0
45,24821.72,11,29482,south,27,0,0.0,0.0
50,10517.28,8,27147,east,32,0,0.0,0.0
35,17512.24,4,21719,east,17,0,0.0,0.0
68,19674.9,16,35480,north,50,0,0.0,0.0
30,12201.01,2,25117,east,12,0,0.0,0.0
49,10882.67,13,24390,north,31,1,673.14,673.14
30,7804.1,7,29115,west,12,1,233.81,233.81
39,11890.79,6,26319,west,21,0,0.0,0.0
37,22639.55,16,34449,east,19,0,0.0,0.0
33,17443.83,1,15392,central,15,0,0.0,0.0
54,25203.36,7,12344,south,36,0,0.0,0.0
28,25438.51,5,13952,north,10,1,2390.1,2390.1
26,39069.49,11,40370,central,8,0,0.0,0.0
64,30037.91,5,42852,west,46,1,561.28,561.28
49,20447.54,15,42228,south,31,0,0.0,0.0
22,32768.98,7,47870,south,4,0,0.0,0.0
41,29285.04,17,13395,central,23,1,2719.55,2719.55
48,13849.87,1,21050,south,30,1,631.2,631.2
33,15726.61,7,10818,east,15,0,0.0,0.0
67,15549.89,17,30462,east,49,1,1306.17,1306.17
43,10941.36,7,7473,east,25,0,0.0,0.0
69,27306.96,18,41522,west,51,0,0.0,0.0
46,17460.79,19,33302,north,28,0,0.0,0.0
30,18661.22,15,43601,north,12,0,0.0,0.0
36,11892.44,18,31771,north,18,0,0.0,0.0
23,18391.16,17,26990,south,5,0,0.0,0.0
46,27059.11,13,10642,central,28,0,0.0,0.0
65,10410.14,15,5042,north,47,1,367.03,367.03
48,11532.85,9,19023,south,30,0,0.0,0.0
24,22799.54,3,36657,west,6,0,0.0,0.0
45,24503.04,16,42264,east,27,0,0.0,0.0
36,23224.67,8,31985,south,18,0,0.0,0.0
34,11302.15,13,39267,south,16,1,817.34,817.34
26,10135.84,13,45068,north,8,0,0.0,0.0
30,19315.88,3,40884,south,12,0,0.0,0.0
68,14913.95,17,29467,west,50,1,301.57,301.57
54,16589.43,4,47908,south,36,1,274.41,274.41
38,23726.27,19,35691,east,20,0,0.0,0.0
51,24603.03,16,11664,central,33,1,1710.58,1710.58
27,9277.95,6,43502,north,9,0,0.0,0.0
35,16329.38,10,31195,south,17,0,0.0,0.0
58,9036.0,16,13489,central,40,0,0.0,0.0
33,16959.66,5,7017,west,15,0,0.0,0.0
36,10136.02,10,22847,central,18,0,0.0,0.0
31,29620.44,3,36574,south,13,0,0.0,0.0
53,28002.94,2,45254,east,35,0,0.0,0.0
48,31399.4,1,29683,north,30,0,0.0,0.0
25,17042.33,2,9162,north,7,0,0.0,0.0
33,58811.77,15,41575,south,15,1,804.2,804.2
26,8905.41,20,24742,west,8,1,1026.77,1026.77
50,22504.07,15,26016,north,32,0,0.0,0.0
39,19931.74,10,28368,north,21,0,0.0,0.0
51,19931.93,7,26710,central,33,0,0.0,0.0
31,8818.78,6,36471,north,13,0,0.0,0.0
47,60026.28,20,19256,central,29,0,0.0,0.0
24,28353.81,16,15452,west,6,0,0.0,0.0
48,21389.61,14,36802,east,30,0,0.0,0.0
33,21096.16,19,33915,south,15,0,0.0,0.0
32,14646.09,8,31031,north,14,0,0.0,0.0
56,30199.38,1,6804,east,38,0,0.0,0.0
37,35257.43,7,15793,west,19,1,713.85,713.85
30,9911.32,12,24638,west,12,0,0.0,0.0
41,18698.75,9,34861,east,23,0,0.0,0.0
54,29101.91,19,39933,west,36,0,0.0,0.0
30,13455.95,3,38666,south,12,0,0.0,0.0
40,46700.04,9,27067,west,22,0,0.0,0.0
52,16658.94,11,18649,west,34,0,0.0,0.0
40,18503.32,11,17776,east,22,1,992.74,992.74
29,23337.22,19,46691,east,11,0,0.0,0.0
66,24882.29,11,11075,west,48,0,0.0,0.0
40,32944.15,20,6779,west,22,0,0.0,0.0
31,22649.2,17,12884,south,13,0,0.0,0.0
54,12632.19,16,13950,north,36,0,0.0,0.0
38,10874.12,7,12982,north,20,0,0.0,0.0
49,18296.26,12,17102,north,31,0,0.0,0.0
31,18946.6,12,21823,south,13,0,0.0,0.0
40,21288.73,13,47633,north,22,0,0.0,0.0
40,38602.87,20,26711,north,22,0,0.0,0.0
48,12153.88,7,21970,south,30,0,0.0,0.0
34,7448.26,15,30599,north,16,0,0.0,0.0
29,20809.34,8,47274,south,11,0,0.0,0.0
63,19880.48,12,44233,north,45,1,2320.93,2320.93
57,28811.41,5,14389,east,39,1,857.79,857.79
29,10611.71,14,28599,north,11,0,0.0,0.0
37,16707.28,4,9710,central,19,1,1980.37,1980.37
57,10852.23,12,26048,south,39,0,0.0,0.0
52,16017.37,16,12679,east,34,0,0.0,0.0
51,38528.99,15,42688,central,33,1,350.51,350.51
26,31365.92,9,9785,south,8,0,0.0,0.0
36,11910.72,18,20952,west,18,0,0.0,0.0
54,16055.59,16,19270,north,36,0,0.0,0.0
26,15163.56,18,14389,central,8,0,0.0,0.0
48,11708.91,14,15609,west,30,0,0.0,0.0
43,20267.72,15,22365,west,25,0,0.0,0.0
38,6986.16,7,33760,south,20,0,0.0,0.0
21,25385.05,19,15689,west,3,0,0.0,0.0
42,36706.52,3,25301,south,24,1,2248.97,2248.97
22,16446.59,13,33871,south,4,0,0.0,0.0
64,17295.55,5,19485,north,46,0,0.0,0.0
33,16027.11,20,47566,north,15,0,0.0,0.0
47,10417.61,18,22916,west,29,1,1103.98,1103.98
20,14033.32,5,21552,north,2,0,0.0,0.0
51,11894.85,8,26406,central,33,0,0.0,0.0
31,16962.65,15,42519,south,13,0,0.0,0.0
57,9080.32,20,30932,north,39,0,0.0,0.0
33,10124.6,16,16039,west,15,0,0.0,0.0
30,40346.81,13,34390,central,12,0,0.0,0.0
39,13973.74,17,48085,west,21,0,0.0,0.0
69,37600.61,15,16232,east,51,1,1251.61,1251.61
41,25333.48,13,8023,east,23,0,0.0,0.0
35,33597.37,3,48709,west,17,0,0.0,0.0
34,14629.15,7,35575,north,16,0,0.0,0.0
66,9106.43,11,15020,north,48,1,1526.74,1526.74
61,11808.93,9,36845,north,43,0,0.0,0.0
31,21077.27,19,13251,south,13,0,0.0,0.0
54,22880.84,6,9613,west,36,0,0.0,0.0
37,19997.71,19,41205,south,19,0,0.0,0.0
54,14805.5,18,8636,central,36,0,0.0,0.0
47,10494.57,10,18400,east,29,0,0.0,0.0
31,17986.99,18,46617,east,13,0,0.0,0.0
43,10369.18,15,39250,central,25,0,0.0,0.0
47,25387.02,11,6968,central,29,1,885.58,885.58
70,10414.25,15,23634,south,52,0,0.0,0.0
22,14673.46,19,13899,west,4,0,0.0,0.0
30,31468.59,14,41578,north,12,0,0.0,0.0
34,24498.06,18,5564,central,16,0,0.0,0.0
42,29256.84,6,48948,west,24,0,0.0,0.0
51,22883.54,10,21377,central,33,0,0.0,0.0
69,50057.72,20,20612,north,51,0,0.0,0.0
34,8853.88,10,30343,east,16,0,0.0,0.0
32,42063.0,5,19561,east,14,0,0.0,0.0
27,10096.48,16,36855,west,9,0,0.0,0.0
32,25751.53,10,31547,north,14,1,998.84,998.84
39,18314.57,3,24144,north,21,0,0.0,0.0
42,13546.09,6,10519,east,24,0,0.0,0.0
29,18307.25,18,6551,west,11,0,0.0,0.0
63,22596.55,9,42600,west,45,0,0.0,0.0
39,11146.25,1,6527,south,21,0,0.0,0.0
60,19584.08,20,26844,west,42,1,1860.84,1860.84
35,26694.4,1,12176,north,17,0,0.0,0.0
36,10805.3,9,10738,central,18,0,0.0,0.0
26,34529.77,15,18119,west,8,0,0.0,0.0
27,41593.98,16,36448,south,9,0,0.0,0.0
53,29978.74,10,29731,east,35,0,0.0,0.0
26,18262.98,12,34084,north,8,0,0.0,0.0
65,22732.84,1,35938,north,47,0,0.0,0.0
23,65635.57,1,38287,east,5,0,0.0,0.0
30,49939.48,16,46038,north,12,0,0.0,0.0
35,7580.93,16,13868,north,17,0,0.0,0.0
47,30254.74,17,12429,central,29,0,0.0,0.0
54,9309.33,1,43996,south,36,0,0.0,0.0
48,11549.19,12,37881,south,30,0,0.0,0.0
35,10715.28,8,25896,east,17,0,0.0,0.0
40,19113.39,7,39285,north,22,1,1516.77,1516.77
51,18772.39,6,18265,west,33,0,0.0,0.0
46,17309.79,6,44348,east,28,1,904.35,904.35
34,33932.74,11,19510,east,16,0,0.0,0.0
78,14033.36,7,48691,west,60,0,0.0,0.0
45,15498.97,19,43139,north,27,0,0.0,0.0
59,25581.45,12,42356,east,41,0,0.0,0.0
28,20297.41,19,34062,east,10,0,0.0,0.0
73,33485.58,1,38367,west,55,1,180.26,180.26
23,22502.92,9,49320,east,5,2,1971.89,3943.78
28,27924.78,2,36407,south,10,1,3410.96,3410.96
40,9818.69,15,19604,west,22,0,0.0,0.0
58,14319.26,10,33665,west,40,0,0.0,0.0
31,19353.0,11,10230,central,13,0,0.0,0.0
40,24031.16,7,25862,south,22,0,0.0,0.0
27,12474.39,20,39021,west,9,0,0.0,0.0
43,33353.66,14,14207,north,25,0,0.0,0.0
36,15941.8,10,9606,north,18,0,0.0,0.0
24,17290.68,3,42328,east,6,0,0.0,0.0
30,23443.73,11,6062,north,12,0,0.0,0.0
34,13600.05,9,38028,central,16,0,0.0,0.0
36,5994.15,8,18165,central,18,0,0.0,0.0
36,9301.16,6,10593,south,18,0,0.0,0.0
57,25569.62,19,38020,south,39,0,0.0,0.0
43,21525.25,7,10809,east,25,0,0.0,0.0
31,15864.59,12,19722,east,13,0,0.0,0.0
26,13506.39,19,34618,east,8,0,0.0,0.0
35,13873.32,10,48617,north,17,0,0.0,0.0
29,18560.43,19,19870,central,11,0,0.0,0.0
34,23125.96,7,44225,west,16,0,0.0,0.0
25,16854.27,8,49403,south,7,1,913.27,913.27
39,32757.08,16,47017,south,21,2,596.29,1192.58
56,13127.88,9,33932,east,38,0,0.0,0.0
37,16208.74,6,11487,south,19,0,0.0,0.0
35,25509.84,8,26836,west,17,0,0.0,0.0
44,35782.96,7,23369,south,26,1,583.68,583.68
26,38925.2,5,35122,south,8,0,0.0,0.0
52,32006.89,8,7978,north,34,0,0.0,0.0
34,32168.56,11,14556,west,16,0,0.0,0.0
33,29049.78,10,11816,east,15,0,0.0,0.0
38,43145.27,19,29017,south,20,1,1748.66,1748.66
35,9895.86,5,8591,south,17,0,0.0,0.0
48,7889.32,17,16000,east,30,0,0.0,0.0
31,20279.12,4,48949,west,13,0,0.0,0.0
24,22196.58,12,40104,west,6,1,570.42,570.42
43,15037.69,1,44748,north,25,0,0.0,0.0
39,17314.8,5,10724,north,21,0,0.0,0.0
47,23484.11,17,17834,central,29,0,0.0,0.0
56,9912.7,13,37288,central,38,0,0.0,0.0
26,20707.77,5,17830,west,8,0,0.0,0.0
46,32041.78,5,48577,south,28,0,0.0,0.0
39,15346.52,9,48053,south,21,1,1090.18,1090.18
51,20374.28,11,29260,east,33,0,0.0,0.0
40,35299.33,8,22131,west,22,1,137.55,137.55
52,23975.2,5,7627,central,34,0,0.0,0.0
38,23023.73,7,42728,south,20,2,1341.68,2683.36
42,15763.97,18,46574,central,24,0,0.0,0.0
37,13799.0,9,45036,east,19,0,0.0,0.0
44,25963.59,2,10330,south,26,0,0.0,0.0
36,16947.09,7,25040,north,18,0,0.0,0.0
20,31367.35,19,41553,north,2,1,541.03,541.03
54,22279.93,13,27809,west,36,0,0.0,0.0
62,15743.02,19,28036,south,44,0,0.0,0.0
22,17318.32,3,20539,central,4,0,0.0,0.0
49,22294.61,2,7827,east,31,0,0.0,0.0
36,9089.48,2,23943,south,18,0,0.0,0.0
21,13226.44,9,20693,west,3,2,2158.18,4316.36
32,30383.19,16,36110,north,14,0,0.0,0.0
56,13372.41,3,45435,north,38,0,0.0,0.0
27,16726.73,13,41582,south,9,0,0.0,0.0
78,12571.87,5,47165,central,60,1,760.62,760.62
32,17754.83,5,8996,south,14,0,0.0,0.0
64,52600.84,10,44962,east,46,0,0.0,0.0
27,16188.03,8,41828,east,9,0,0.0,0.0
24,12437.76,2,29835,central,6,1,1658.96,1658.96
60,14613.87,2,34731,south,42,0,0.0,0.0
36,29045.75,14,42553,central,18,0,0.0,0.0
40,59495.72,5,24200,south,22,0,0.0,0.0
34,8583.74,13,16953,central,16,1,456.95,456.95
62,36222.28,6,47377,south,44,0,0.0,0.0
47,22385.58,20,16309,west,29,0,0.0,0.0
43,24321.19,3,9093,south,25,0,0.0,0.0
63,33517.38,15,37576,west,45,0,0.0,0.0
64,16775.97,9,36925,south,46,1,1479.58,1479.58
30,27405.53,7,21014,central,12,0,0.0,0.0
40,26682.49,5,11819,west,22,0,0.0,0.0
48,47476.08,4,29403,south,30,1,4358.77,4358.77
31,31938.49,4,48264,central,13,2,505.15,1010.3
39,31473.45,6,16136,east,21,0,0.0,0.0
51,16767.95,1,47118,east,33,1,664.98,664.98
45,26713.96,14,24154,west,27,0,0.0,0.0
34,32987.11,19,19195,central,16,0,0.0,0.0
31,9830.5,2,34569,east,13,1,714.95,714.95
29,19941.73,10,49704,north,11,0,0.0,0.0
28,31719.34,11,14894,central,10,0,0.0,0.0
42,13118.4,13,11633,south,24,0,0.0,0.0
43,25244.29,15,34986,west,25,1,1171.85,1171.85
45,8632.2,18,24958,west,27,0,0.0,0.0
57,26561.87,11,46183,central,39,0,0.0,0.0
44,20796.59,11,37709,east,26,0,0.0,0.0
47,15096.47,5,49687,east,29,0,0.0,0.0
42,6082.95,16,6918,west,24,0,0.0,0.0
